unique_row,study_ID,long_cite,short_cite,peer_reviewed,coder,expt_num,expt_condition,same_infant,response_mode,exposure_phase,method,dependent_measure,participant_design,native_lang,infant_type,group_name_1,group_name_2,n_1,n_2,mean_age_1,mean_age_2,x_1,x_2,SD_1,SD_2,t,F,r,d,d_var,corr,test_lang,stimuli_link,data_link,age_range_1,age_range_2,n_excluded_1,n_excluded_2,gender_1,gender_2,num_trials,special_cases_measures,x_dif,SD_dif,contrast_sampa,audio_condition,speaker,speech_type,object_stimulus,cue_type,N_AFC,mean_comprehension_vocab,mean_production_vocab,pointing_modality,motive,correlation_type,condition_type,stimulus_naturalness,contrast_pseudoIPA,sampa_comments,counterbalanced,backness,height,nasality,roundness,tenseness,length,F1_1,F2_1,F1_2,F2_2,duration_word_1,duration_word_2,duration_vowel_1,duration_vowel_2,peripherality,Linguistic,words_to_passage,edge_alignment,familiarization_voice,familiarization_register,familiarization_affect,test_voice,test_register,indexical,rule.type,repetitions,types,tokens,expt_condition2,word_round,word_spiky,multiple_age_groups_younger_older,replication,native,label_present,instruction_code,taxonomic_type,tokens_per_trial,word_types_per_cond,publication_type,main_or_baseline_study,Modality,Semantics,TrainingRule,Speech,Nonspeech,CorrectPronunciation,Mispronunciation,is_correct,n_feature,type_feature,mispron_location,scenarios,Hamlin_Lab,stimuli_type,minimal_pairs,cues_present,word_typicality,ME_trial_type,preceding,task_difficulty,median_production_vocab,sentence_structure,agent_argument_type,patient_argument_type,stimuli_modality,stimuli_actor,transitive_event,intransitive_event,presentation_type,character_identification,practice_phase,test_mass_or_distributed,n_train_test_pair,n_test_trial_per_pair,n_repetitions_sentence,n_repetitions_video,learning_domain,live_video,task,rhythm_class,speech_manip,percentV,deltaC,deltaV,VarcoV,nPVI_V,rPVI_C,corr_imputed,dataset,short_name,domain,d_calc,d_var_calc,g_calc,g_var_calc,r_calc,r_var_calc,z_calc,z_var_calc,log_odds_calc,log_odds_var_calc,es_method,mean_age,n,same_infant_calc,all_mod,mean_age_months,year
12,booth2002,"Booth, A. E., & Waxman, S. (2002). Object names and object functions serve as cues to categories for infants. Developmental psychology, 38(6), 948.",Booth & Waxman (2002),yes,Bria Long,2,function-category,96,behavior,familiarization,forced-choice,target_selection,within_one,American English,typical,experimental,NA,12,NA,546,NA,0.69,0.5,0.124707658,NA,NA,NA,NA,1.52,0.22,NA,American English,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,objects,NA,NA,NA,NA,NA,NA,NA,control,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Label advantage in concept learning,labadv,early_language,1.52356321213249,0.180051869223478,1.40929597122255,0.154056880604338,0.60598122800879906,0.0114053804400124,0.702545826482847,0.111111111111111,2.76343798553655,0.592346906970801,group_means_one,546,12,booth2002 96,NA,17.9387667097887,2002
13,booth2002,"Booth, A. E., & Waxman, S. (2002). Object names and object functions serve as cues to categories for infants. Developmental psychology, 38(6), 948.",Booth & Waxman (2002),yes,Bria Long,1,no word-category,91,behavior,familiarization,forced-choice,target_selection,within_one,American English,typical,experimental,NA,12,NA,437.7,NA,0.51,0.5,0.138564065,NA,NA,NA,NA,0.07,0.17,NA,American English,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,objects,NA,NA,NA,NA,NA,NA,NA,control,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Label advantage in concept learning,labadv,early_language,0.0721687834432398,0.0835503472209865,0.0667561246849969,0.0714877658409566,0.0360609221961996,0.0208062066890604,0.0360765654923034,0.111111111111111,0.130899693526905,0.274869624881598,group_means_one,437.7,12,booth2002 91,NA,14.3805827635064,2002
14,booth2002,"Booth, A. E., & Waxman, S. (2002). Object names and object functions serve as cues to categories for infants. Developmental psychology, 38(6), 948.",Booth & Waxman (2002),yes,Bria Long,2,no word-category,94,behavior,familiarization,forced-choice,target_selection,within_one,American English,typical,experimental,NA,12,NA,546,NA,0.41,0.5,0.180133284,NA,NA,NA,NA,-0.5,0.17,NA,American English,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,objects,NA,NA,NA,NA,NA,NA,NA,control,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Label advantage in concept learning,labadv,early_language,-0.499630040609264,0.0937345907283006,-0.462157787563569,0.0802016591919022,-0.242366713621482,0.0195418852152144,-0.247287000978523,0.111111111111111,-0.906228650009399,0.308374443062115,group_means_one,546,12,booth2002 94,NA,17.9387667097887,2002
15,booth2002,"Booth, A. E., & Waxman, S. (2002). Object names and object functions serve as cues to categories for infants. Developmental psychology, 38(6), 948.",Booth & Waxman (2002),yes,Bria Long,3,noun and function-category,98,behavior,familiarization,forced-choice,target_selection,within_one,American English,typical,experimental,NA,12,NA,449.7,NA,0.6,0.5,0.096994845,NA,NA,NA,NA,1.03,0.19,NA,American English,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,objects,NA,NA,NA,NA,NA,NA,NA,critical,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Label advantage in concept learning,labadv,early_language,1.03098262593234,0.127621882290597,0.953658928987411,0.109196473034892,0.45819526001262,0.0157340527339652,0.495024574293816,0.111111111111111,1.8699956314526,0.419859163710196,group_means_one,449.7,12,booth2002 98,NA,14.7748413725128,2002
16,booth2002,"Booth, A. E., & Waxman, S. (2002). Object names and object functions serve as cues to categories for infants. Developmental psychology, 38(6), 948.",Booth & Waxman (2002),yes,Bria Long,1,noun-category,92,behavior,familiarization,forced-choice,target_selection,within_one,American English,typical,experimental,NA,12,NA,437.7,NA,0.44,0.5,0.096994845,NA,NA,NA,NA,-0.62,0.17,NA,American English,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,objects,NA,NA,NA,NA,NA,NA,NA,critical,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Label advantage in concept learning,labadv,early_language,-0.618589575559402,0.0992772109579484,-0.572195357392447,0.0849440636258946,-0.29548405525564,0.0188694078913894,-0.304564364170853,0.111111111111111,-1.12199737887156,0.326608932732815,group_means_one,437.7,12,booth2002 92,NA,14.3805827635064,2002
17,booth2002,"Booth, A. E., & Waxman, S. (2002). Object names and object functions serve as cues to categories for infants. Developmental psychology, 38(6), 948.",Booth & Waxman (2002),yes,Bria Long,2,noun-category,95,behavior,familiarization,forced-choice,target_selection,within_one,American English,typical,experimental,NA,12,NA,546,NA,0.59,0.5,0.138564065,NA,NA,NA,NA,0.65,0.18,NA,American English,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,objects,NA,NA,NA,NA,NA,NA,NA,critical,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Label advantage in concept learning,labadv,early_language,0.649519050989158,0.100911458233244,0.600805122164971,0.0863423664508194,0.308879199579085,0.0186741602265763,0.319305924471546,0.111111111111111,1.17809724174215,0.33198539076639,group_means_one,546,12,booth2002 95,NA,17.9387667097887,2002
18,booth2002,"Booth, A. E., & Waxman, S. (2002). Object names and object functions serve as cues to categories for infants. Developmental psychology, 38(6), 948.",Booth & Waxman (2002),yes,Bria Long,3,noun-category,97,behavior,familiarization,forced-choice,target_selection,within_one,American English,typical,experimental,NA,12,NA,449.7,NA,0.49,0.5,0.14895637,NA,NA,NA,NA,-0.07,0.17,NA,American English,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,objects,NA,NA,NA,NA,NA,NA,NA,critical,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Label advantage in concept learning,labadv,early_language,-0.0671337519838864,0.0835211225273097,-0.0620987205850949,0.0714627604624294,-0.0335479814675281,0.0208098597435198,-0.0335605756892815,0.111111111111111,-0.121767156667031,0.274773479493153,group_means_one,449.7,12,booth2002 97,NA,14.7748413725128,2002
19,booth2003,"Booth, A. E., & Waxman, S. R. (2003). Mapping words to the world in infancy: Infants' expectations for count nouns and adjectives. Journal of Cognition and Development, 4(3), 357-381.",Booth & Waxman (2003),yes,Bria Long,2,adjective-property,86,behavior,familiarization,forced-choice,target_selection,within_one,American English,typical,experimental,NA,12,NA,423,NA,0.42,0.5,0.12,NA,NA,NA,NA,-0.67,0.18,NA,American English,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,objects,NA,NA,NA,NA,NA,NA,NA,critical,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Label advantage in concept learning,labadv,early_language,-0.666666666666667,0.101851851851852,-0.616666666666667,0.0871469907407408,-0.316227766016838,0.0185625,-0.327450150237259,0.111111111111111,-1.20919957615615,0.335079161765379,group_means_one,423,12,booth2003 86,NA,13.8976159674737,2003
20,booth2003,"Booth, A. E., & Waxman, S. R. (2003). Mapping words to the world in infancy: Infants' expectations for count nouns and adjectives. Journal of Cognition and Development, 4(3), 357-381.",Booth & Waxman (2003),yes,Bria Long,2,adjective-property,89,behavior,familiarization,forced-choice,target_selection,within_one,American English,typical,experimental,NA,12,NA,423,NA,0.54,0.5,0.277128129,NA,NA,NA,NA,0.14,0.17,NA,American English,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,objects,NA,NA,NA,NA,NA,NA,NA,critical,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Label advantage in concept learning,labadv,early_language,0.144337567407313,0.0842013888902109,0.133512249851765,0.0720448133691867,0.0719815751293962,0.0207248321996629,0.0721062835641083,0.111111111111111,0.261799387998498,0.277011466122887,group_means_one,423,12,booth2003 89,NA,13.8976159674737,2003
21,booth2003,"Booth, A. E., & Waxman, S. R. (2003). Mapping words to the world in infancy: Infants' expectations for count nouns and adjectives. Journal of Cognition and Development, 4(3), 357-381.",Booth & Waxman (2003),yes,Bria Long,3,no word-category,87,behavior,familiarization,forced-choice,target_selection,within_one,American English,typical,experimental,NA,12,NA,423,NA,0.56,0.5,0.12,NA,NA,NA,NA,0.5,0.17,NA,American English,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,objects,NA,NA,NA,NA,NA,NA,NA,control,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Label advantage in concept learning,labadv,early_language,0.5,0.09375,0.4625,0.08021484375,0.242535625036333,0.0195399959291675,0.247466461547264,0.111111111111111,0.90689968211711,0.308425137534042,group_means_one,423,12,booth2003 87,NA,13.8976159674737,2003
22,booth2003,"Booth, A. E., & Waxman, S. R. (2003). Mapping words to the world in infancy: Infants' expectations for count nouns and adjectives. Journal of Cognition and Development, 4(3), 357-381.",Booth & Waxman (2003),yes,Bria Long,3,no word-category,90,behavior,familiarization,forced-choice,target_selection,within_one,American English,typical,experimental,NA,12,NA,423,NA,0.49,0.5,0.207846097,NA,NA,NA,NA,-0.05,0.17,NA,American English,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,objects,NA,NA,NA,NA,NA,NA,NA,control,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Label advantage in concept learning,labadv,early_language,-0.048112522411234,0.0834297839505321,-0.0445040832303914,0.0713846088926741,-0.0240493035015859,0.0208212770142471,-0.0240539415683976,0.111111111111111,-0.0872664625612007,0.274472987620035,group_means_one,423,12,booth2003 90,NA,13.8976159674737,2003
23,booth2003,"Booth, A. E., & Waxman, S. R. (2003). Mapping words to the world in infancy: Infants' expectations for count nouns and adjectives. Journal of Cognition and Development, 4(3), 357-381.",Booth & Waxman (2003),yes,Bria Long,1,noun-category,85,behavior,familiarization,forced-choice,target_selection,within_one,American English,typical,experimental,NA,12,NA,423,NA,0.71,0.5,0.15,NA,NA,NA,NA,1.4,0.21,NA,American English,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,objects,NA,NA,NA,NA,NA,NA,NA,critical,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Label advantage in concept learning,labadv,early_language,1.4,0.165,1.295,0.141178125,0.573462344363328,0.0124699625054679,0.652666566082356,0.111111111111111,2.5393191099279,0.542828242059915,group_means_one,423,12,booth2003 85,NA,13.8976159674737,2003
24,booth2003,"Booth, A. E., & Waxman, S. R. (2003). Mapping words to the world in infancy: Infants' expectations for count nouns and adjectives. Journal of Cognition and Development, 4(3), 357-381.",Booth & Waxman (2003),yes,Bria Long,1,noun-category,88,behavior,familiarization,forced-choice,target_selection,within_one,American English,typical,experimental,NA,12,NA,423,NA,0.6,0.5,0.242487113,NA,NA,NA,NA,0.41,0.17,NA,American English,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,objects,NA,NA,NA,NA,NA,NA,NA,critical,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Label advantage in concept learning,labadv,early_language,0.412393049522595,0.0904195011372727,0.3814635708084,0.077365185660579,0.201948097978151,0.0199504488012486,0.204762649490892,0.111111111111111,0.747998251038692,0.297468235456244,group_means_one,423,12,booth2003 88,NA,13.8976159674737,2003
25,deng2015,"Deng, W. & Sloutsky, V. M. (2015). Linguistic labels, dynamic visual features, and attention in infant category learning. Journal of experimental child psychology, 134, 62-77.",Deng & Sloutsky (2015),yes,Molly Lewis,1,early block - label,78,eye-tracking,familiarization,forced-choice,looking_time,within_one,American English,typical,experimental,NA,25,NA,304.56,NA,0.461005199,0.5,0.199306759,NA,NA,NA,NA,-0.2,0.08,NA,American English,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,drawings,NA,NA,NA,NA,NA,NA,NA,critical,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Label advantage in concept learning,labadv,early_language,-0.195652175549149,0.0407655954759423,-0.189272213302982,0.0381503168436837,-0.0973613258718481,0.00990431768228464,-0.0976707242301728,0.0454545454545455,-0.354873791622089,0.134113433507463,group_means_one,304.56,25,deng2015 78,NA,10.006283496581,2015
26,deng2015,"Deng, W. & Sloutsky, V. M. (2015). Linguistic labels, dynamic visual features, and attention in infant category learning. Journal of experimental child psychology, 134, 62-77.",Deng & Sloutsky (2015),yes,Molly Lewis,1,early-block-motion,79,eye-tracking,familiarization,forced-choice,looking_time,within_one,American English,typical,experimental,NA,26,NA,304.56,NA,0.495667244,0.5,0.1590682,NA,NA,NA,NA,-0.03,0.08,NA,American English,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,drawings,NA,NA,NA,NA,NA,NA,NA,control,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Label advantage in concept learning,labadv,early_language,-0.0272383543662403,0.0384758063067035,-0.0263871557922953,0.0361086424421309,-0.013617914302775,0.00961360113486165,-0.0136187561995829,0.0434782608695652,-0.0494049098322731,0.126580329086701,group_means_one,304.56,26,deng2015 79,NA,10.006283496581,2015
27,deng2015,"Deng, W. & Sloutsky, V. M. (2015). Linguistic labels, dynamic visual features, and attention in infant category learning. Journal of experimental child psychology, 134, 62-77.",Deng & Sloutsky (2015),yes,Molly Lewis,1,late block - label,80,eye-tracking,familiarization,forced-choice,looking_time,within_one,American English,typical,experimental,NA,25,NA,304.56,NA,0.474870017,0.5,0.13864818,NA,NA,NA,NA,-0.18,0.08,NA,American English,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,drawings,NA,NA,NA,NA,NA,NA,NA,critical,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Label advantage in concept learning,labadv,early_language,-0.181250002704688,0.040657031269609,-0.175339676529535,0.0380487174724212,-0.0902551314521843,0.00991788194658235,-0.0905014087091287,0.0454545454545455,-0.328751139673213,0.133756271584587,group_means_one,304.56,25,deng2015 80,NA,10.006283496581,2015
28,deng2015,"Deng, W. & Sloutsky, V. M. (2015). Linguistic labels, dynamic visual features, and attention in infant category learning. Journal of experimental child psychology, 134, 62-77.",Deng & Sloutsky (2015),yes,Molly Lewis,1,late block - motion,81,eye-tracking,familiarization,forced-choice,looking_time,within_one,American English,typical,experimental,NA,26,NA,304.56,NA,0.582322357,0.5,0.1590682,NA,NA,NA,NA,0.52,0.08,NA,American English,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,drawings,NA,NA,NA,NA,NA,NA,NA,control,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Label advantage in concept learning,labadv,early_language,0.517528688952286,0.0436122296901668,0.501355917422527,0.0409290554025882,0.25051317505230303,0.00897646047861969,0.255960273578454,0.0434782608695652,0.938693206994625,0.14347848469713,group_means_one,304.56,26,deng2015 81,NA,10.006283496581,2015
29,ferguson2016,"Ferguson, B., & Waxman, S. R. (2016). What the [beep]? Six-month-olds link novel communicative signals to meaning. Cognition, 146, 185-189.",Ferguson & Waxman (2016),yes,Bria Long,1,communicative sounds,99,eye-tracking,familiarization,forced-choice,looking_time,within_one,American English,typical,experimental,NA,12,NA,177.3,NA,0.61,0.5,0.15,NA,NA,NA,NA,0.73,0.18,NA,American English,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,drawings,NA,NA,NA,NA,NA,NA,NA,control,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Label advantage in concept learning,labadv,early_language,0.733333333333333,0.105740740740741,0.678333333333333,0.0904744212962963,0.344254649158423,0.0181064228776581,0.358911222673771,0.111111111111111,1.33011953377176,0.347873093396421,group_means_one,177.3,12,ferguson2016 99,NA,5.82517094806875,2016
