unique_row,study_ID,long_cite,short_cite,peer_reviewed,coder,expt_num,expt_condition,same_infant,response_mode,exposure_phase,method,dependent_measure,participant_design,native_lang,infant_type,group_name_1,group_name_2,n_1,n_2,mean_age_1,mean_age_2,x_1,x_2,SD_1,SD_2,t,F,r,d,d_var,corr,test_lang,stimuli_link,data_link,age_range_1,age_range_2,n_excluded_1,n_excluded_2,gender_1,gender_2,num_trials,special_cases_measures,x_dif,SD_dif,contrast_sampa,audio_condition,speaker,speech_type,object_stimulus,cue_type,N_AFC,mean_comprehension_vocab,mean_production_vocab,pointing_modality,motive,correlation_type,condition_type,stimulus_naturalness,contrast_pseudoIPA,sampa_comments,counterbalanced,backness,height,nasality,roundness,tenseness,length,F1_1,F2_1,F1_2,F2_2,duration_word_1,duration_word_2,duration_vowel_1,duration_vowel_2,peripherality,Linguistic,words_to_passage,edge_alignment,familiarization_voice,familiarization_register,familiarization_affect,test_voice,test_register,indexical,rule.type,repetitions,types,tokens,expt_condition2,word_round,word_spiky,multiple_age_groups_younger_older,replication,native,label_present,instruction_code,taxonomic_type,tokens_per_trial,word_types_per_cond,publication_type,main_or_baseline_study,Modality,Semantics,TrainingRule,Speech,Nonspeech,CorrectPronunciation,Mispronunciation,is_correct,n_feature,type_feature,mispron_location,scenarios,Hamlin_Lab,stimuli_type,minimal_pairs,cues_present,word_typicality,ME_trial_type,preceding,task_difficulty,median_production_vocab,sentence_structure,agent_argument_type,patient_argument_type,stimuli_modality,stimuli_actor,transitive_event,intransitive_event,presentation_type,character_identification,practice_phase,test_mass_or_distributed,n_train_test_pair,n_test_trial_per_pair,n_repetitions_sentence,n_repetitions_video,learning_domain,live_video,task,rhythm_class,speech_manip,percentV,deltaC,deltaV,VarcoV,nPVI_V,rPVI_C,corr_imputed,dataset,short_name,domain,d_calc,d_var_calc,g_calc,g_var_calc,r_calc,r_var_calc,z_calc,z_var_calc,log_odds_calc,log_odds_var_calc,es_method,mean_age,n,same_infant_calc,all_mod,mean_age_months,year
93,mugitani2009,"Mugitani, R., Pons, F., Fais, L., Dietrich, C., Werker, J. F., & Amano, S. (2009). Perception of vowel length by Japanese- and English-learning infants. Developmental psychology, 45(1), 236-247.",Mugitani et al. (2009),yes,Alex Cristia,4,NA,24,eye-tracking,habituation,central fixation,looking_time,within_two,Japanese,typical,NA,NA,8,NA,301.78,NA,NA,NA,2.234457429,2.630437226,NA,NA,NA,NA,NA,NA,native,NA,NA,35.42,NA,4.5,NA,NA,NA,NA,NA,2,NA,taku-ta:ku,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,natural,taku-ta:ku,not_looked_up,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,100,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.543,Vowel discrimination (native),inphondb-native,early_language,0.8195069689477298,0.15622447950961846,0.7170685978292636,0.11960936712455163,0.3791579908674069,0.024517401679953615,0.3990759022289819,0.2,1.4864212192629034,0.5139579368420082,subj_diff_two,301.78,8,mugitani2009 24,,9.914946918827901,2009
94,mulak2017,"Mulak KE, Bonn CD, Chládková K, Aslin RN, Escudero P (2017) Indexical and linguistic processing by 12-month-olds: Discrimination of speaker, accent and vowel differences. PLOS ONE 12(5)",Mulak et al (2017),yes,CI,1,native,NHD_speaker_change,eye-tracking,familiarization,central fixation,looking_time,within_two,North Holland Dutch,typical,NA,NA,16,NA,360.714,NA,4490.065,4548.16,2050.126,2258.527,NA,NA,NA,NA,NA,NA,native,NA,NA,NA,NA,5.5,NA,8,NA,NA,NA,NA,NA,E-I,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,natural,ɛ-I,NHDutch,0,NA,NA,NA,NA,NA,NA,459.5,364.5,1975.5,2459.5,NA,NA,57,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.389002466,Vowel discrimination (native),inphondb-native,early_language,-0.026935175978332608,0.07639736374078074,-0.025492220122350504,0.06843118454969804,-0.013466366807160639,0.01908895222198954,-0.013467180906350207,0.07692307692307693,-0.04885500506503646,0.2513372524692114,group_means_two,360.714,16,mulak2017 NHD_speaker_change,,11.85121665742623,2017
95,mulak2017,"Mulak KE, Bonn CD, Chládková K, Aslin RN, Escudero P (2017) Indexical and linguistic processing by 12-month-olds: Discrimination of speaker, accent and vowel differences. PLOS ONE 12(5)",Mulak et al (2017),yes,CI,1,native,NHD_accent_change,eye-tracking,familiarization,central fixation,looking_time,within_two,North Holland Dutch,typical,NA,NA,21,NA,364.0624,NA,4189.54,4032.02,3185.043,2780.566,NA,NA,NA,NA,NA,NA,native,NA,NA,NA,NA,5.5,NA,10,NA,NA,NA,NA,NA,E-I,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,natural,ɛ-I,NHDutch,0,NA,NA,NA,NA,NA,NA,459.5,364.5,1975.5,2459.5,NA,NA,57,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1448314569,Vowel discrimination (native),inphondb-native,early_language,0.052688394709706855,0.08151071998421633,0.05060858965537632,0.07520267084416357,0.026335060453542666,0.020335311465823458,0.026341151087160647,0.05555555555555555,0.09556617682698781,0.2681595202307279,group_means_two,364.0624,21,mulak2017 NHD_accent_change,,11.961227951292635,2017
97,phan2008,"Phan, J., & Houston, D. M. (2009). Infant Dialect Discrimination. The Journal of the Acoustical Society of America 125, 2776.",Phan & Houston (2008),yes,Alex Cristia,1,NA,25,eye-tracking,habituation,central fixation,looking_time,within_two,American English,typical,NA,NA,20,NA,205.6392,NA,NA,NA,1.38,2.18,2.19,NA,NA,NA,NA,NA,accented,NA,NA,52.9308,NA,NA,NA,NA,NA,NA,NA,0.92,NA,paIn-pa:n[southern]_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,natural_processed,pain-pa:n[southern]_,not_looked_up,1,0,2,0,0,0,0,989,1707,719,1617,689,698.5,364,342.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2854914849,Vowel discrimination (native),inphondb-native,early_language,0.5042780568404142,0.07780826047526859,0.4832664711387303,0.07145932255454356,0.2444872415882576,0.016168229632451174,0.24954110048625303,0.058823529411764705,0.91465921889441,0.25597891667593936,subj_diff_two,205.6392,20,phan2008 25,,6.756252079098133,2008
98,phan2008,"Phan, J., & Houston, D. M. (2009). Infant Dialect Discrimination. The Journal of the Acoustical Society of America 125, 2776.",Phan & Houston (2008),yes,Alex Cristia,1,NA,26,eye-tracking,habituation,central fixation,looking_time,within_two,American English,typical,NA,NA,20,NA,341.0082,NA,NA,NA,1.75,2.3,-0.08,NA,NA,NA,NA,NA,accented,NA,NA,46.8468,NA,NA,NA,NA,NA,NA,NA,-0.05,NA,paIn-pa:n[southern]_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,natural_processed,pain-pa:n[southern]_,not_looked_up,1,0,2,0,0,0,0,989,1707,719,1617,689,698.5,364,342.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.389002466,Vowel discrimination (native),inphondb-native,early_language,-0.0244667767945954,0.06111471897916791,-0.02344732776148726,0.05612792767357609,-0.01223247310131817,0.015271822168707263,-0.012233083284940804,0.058823529411764705,-0.04437782419489765,0.2010593664693783,subj_diff_two,341.0082,20,phan2008 26,,11.20378488264646,2008
99,phan2008,"Phan, J., & Houston, D. M. (2009). Infant Dialect Discrimination. The Journal of the Acoustical Society of America 125, 2776.",Phan & Houston (2008),yes,Alex Cristia,2,NA,27,eye-tracking,habituation,central fixation,looking_time,within_two,American English,typical,NA,NA,30,NA,541.476,NA,NA,NA,1.69,2.98,0.55,NA,NA,NA,NA,NA,accented,NA,NA,71.1828,NA,NA,NA,NA,NA,NA,NA,0.28,NA,paIn-pa:n[southern]_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,natural_processed,pain-pa:n[southern]_,not_looked_up,1,0,2,0,0,0,0,989,1707,719,1617,689,698.5,364,342.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16,Vowel discrimination (native),inphondb-native,early_language,0.11558559890202505,0.05622266717789233,0.11248955607429223,0.05325107690852509,0.0576965263519949,0.013915764279518674,0.0577606763099313,0.037037037037037035,0.20964908580312436,0.18496516113996944,subj_diff_two,541.476,30,phan2008 27,,17.79013121419331,2008
100,phan2008,"Phan, J., & Houston, D. M. (2009). Infant Dialect Discrimination. The Journal of the Acoustical Society of America 125, 2776.",Phan & Houston (2008),yes,Alex Cristia,2,NA,28,eye-tracking,habituation,central fixation,looking_time,within_two,American English,typical,NA,NA,30,NA,729.1674,NA,NA,NA,1.69,1.87,1.07,NA,NA,NA,NA,NA,accented,NA,NA,59.9274,NA,NA,NA,NA,NA,NA,NA,0.41,NA,paIn-pa:n[southern]_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,synthetic,pain-pa:n[southern]_,not_looked_up,1,0,2,0,0,0,0,989,1707,719,1617,689,698.5,364,342.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.389002466,Vowel discrimination (native),inphondb-native,early_language,0.23004321413916567,0.041615166939524634,0.2238813423318666,0.039415640817003515,0.11426820825391149,0.010001555936538491,0.1147694831502167,0.037037037037037035,0.41725223555201474,0.13690841159280023,subj_diff_two,729.1674,30,phan2008 28,,23.956710404731105,2008
101,phan2008,"Phan, J., & Houston, D. M. (2009). Infant Dialect Discrimination. The Journal of the Acoustical Society of America 125, 2776.",Phan & Houston (2008),yes,Alex Cristia,2,NA,29,eye-tracking,habituation,central fixation,looking_time,within_two,American English,typical,NA,NA,30,NA,912.2958,NA,NA,NA,2.21,3.82,1.48,NA,NA,NA,NA,NA,accented,NA,NA,61.1442,NA,NA,NA,NA,NA,NA,NA,0.84,NA,paIn-pa:n[southern]_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,synthetic,pain-pa:n[southern]_,not_looked_up,1,0,2,0,0,0,0,989,1707,719,1617,689,698.5,364,342.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6575968788,Vowel discrimination (native),inphondb-native,early_language,0.26917754401421545,0.024034483916692086,0.2619674312281204,0.0227641664073835,0.1333861067329015,0.005693579714315735,0.13418572225651643,0.037037037037037035,0.4882340581991122,0.0790702827473652,subj_diff_two,912.2958,30,phan2008 29,,29.973372759194234,2008
102,phan2008,"Phan, J., & Houston, D. M. (2009). Infant Dialect Discrimination. The Journal of the Acoustical Society of America 125, 2776.",Phan & Houston (2008),yes,Alex Cristia,3,NA,30,eye-tracking,habituation,central fixation,looking_time,within_two,American English,typical,NA,NA,30,NA,334.62,NA,NA,NA,2.32,3.39,0.95,NA,NA,NA,NA,NA,accented,NA,NA,55.9728,NA,NA,NA,NA,NA,NA,NA,0.43,NA,pa:n[southern]-pa:n_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,synthetic,pa:n[southern]-pa:n_,pine (Southern) vs. pawn,1,0,0,0,0,0,0,989,1707,966,1438,689,784,364,356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3731563714,Vowel discrimination (native),inphondb-native,early_language,0.14803622326718494,0.042154820629986864,0.1440709672868139,0.03992677167609007,0.07381618018888553,0.0103673713368792,0.07395069078634939,0.037037037037037035,0.2685080076456548,0.1386838010722836,subj_diff_two,334.62,30,phan2008 30,,10.993901312141933,2008
103,phan2008,"Phan, J., & Houston, D. M. (2009). Infant Dialect Discrimination. The Journal of the Acoustical Society of America 125, 2776.",Phan & Houston (2008),yes,Alex Cristia,3,NA,31,eye-tracking,habituation,central fixation,looking_time,within_two,American English,typical,NA,NA,12,NA,345.267,NA,NA,NA,2.18,1.99,-0.89,NA,NA,NA,NA,NA,native,NA,NA,43.8048,NA,NA,NA,NA,NA,NA,NA,-0.5,NA,paIn-pa:n_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,synthetic,pain-pa:n_,pine (Northern) vs. pawn,1,0,2,0,0,0,0,719,1617,966,1438,689,698.5,342.5,356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.514,Vowel discrimination (native),inphondb-native,early_language,-0.23955961509029328,0.08339120038259207,-0.2215926439585213,0.07135159582735534,-0.11892969170906878,0.01997562272269214,-0.11949522356465218,0.1111111111111111,-0.43451307754696794,0.27434605276938506,subj_diff_two,345.267,12,phan2008 31,,11.343707262982813,2008
104,phan2008,"Phan, J., & Houston, D. M. (2009). Infant Dialect Discrimination. The Journal of the Acoustical Society of America 125, 2776.",Phan & Houston (2008),yes,Alex Cristia,3,NA,32,eye-tracking,habituation,central fixation,looking_time,within_two,American English,typical,NA,NA,20,NA,330.057,NA,NA,NA,2.8,3.41,-0.15,NA,NA,NA,NA,NA,native,NA,NA,60.2316,NA,NA,NA,NA,NA,NA,NA,-0.06,NA,pVn-pa:n_,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,synthetic,pʌn-pa:n_,AEnglish,1,1,0,0,0,0,0,966,1438,1011,1685,689,661,356,223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.267,Vowel discrimination (native),inphondb-native,early_language,-0.019231114960898445,0.07330924589456599,-0.018429818504194343,0.06732741506636356,-0.009615112989118598,0.018322228841853114,-0.009615409312562783,0.058823529411764705,-0.03488138408959276,0.24117775197385014,subj_diff_two,330.057,20,phan2008 32,,10.84398447606727,2008
111,polka2011,"Polka, Linda, & Bohn, O.-S. (2011). Natural Referent Vowel (NRV) framework: An emerging view of early phonetic development. Journal of Phonetics, 39(4), 467–478.",Polka & Bohn (2011),yes,Sho Tsuji,2,NA,92,behavior,conditioning,conditioned head-turn,pc_head_turns,within_one,Danish,typical,NA,NA,15,NA,103.76,NA,51.1,50,11.8,NA,NA,NA,NA,NA,NA,NA,native,NA,NA,83.26,NA,7.5,NA,NA,NA,NA,NA,NA,NA,det-dEt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,synthetic,det-dɛt,AEnglish,0,0,0,0,0,1,0,355,1879,412,1838,NA,NA,100.3333333,107.6666667,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.338,Vowel discrimination (native),inphondb-native,early_language,0.09322033898305096,0.0669563343866705,0.08784224250325956,0.05945346111774995,0.04655962135807405,0.016630458541609796,0.04659330914258172,0.08333333333333333,0.1690829915811561,0.2202775108478313,group_means_one,103.76,15,polka2011 92,,3.4090227725415305,2011
112,polka2011,"Polka, Linda, & Bohn, O.-S. (2011). Natural Referent Vowel (NRV) framework: An emerging view of early phonetic development. Journal of Phonetics, 39(4), 467–478.",Polka & Bohn (2011),yes,Sho Tsuji,2,NA,93,behavior,conditioning,conditioned head-turn,pc_head_turns,within_one,Danish,typical,NA,NA,15,NA,103.76,NA,60.1,50,8.6,NA,NA,NA,NA,NA,NA,NA,native,NA,NA,83.26,NA,7.5,NA,NA,NA,NA,NA,NA,NA,dEt-det,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,synthetic,dɛt-det,AEnglish,0,0,0,0,0,1,0,412,1838,355,1879,NA,NA,107.6666667,100.3333333,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.389002466,Vowel discrimination (native),inphondb-native,early_language,1.174418604651163,0.11264196863169283,1.1066636851520575,0.10001973619996098,0.5063626832841727,0.011578514261317003,0.5578260670301471,0.08333333333333333,2.1301597184611167,0.37057722311824165,group_means_one,103.76,15,polka2011 93,,3.4090227725415305,2011
113,polka2011,"Polka, Linda, & Bohn, O.-S. (2011). Natural Referent Vowel (NRV) framework: An emerging view of early phonetic development. Journal of Phonetics, 39(4), 467–478.",Polka & Bohn (2011),yes,Sho Tsuji,2,NA,94,behavior,conditioning,conditioned head-turn,pc_head_turns,within_one,Danish,typical,NA,NA,15,NA,166.6,NA,57.9,50,7.8,NA,NA,NA,NA,NA,NA,NA,native,NA,NA,44.42,NA,7.5,NA,NA,NA,NA,NA,NA,NA,det-dEt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,synthetic,det-dɛt,AEnglish,0,0,0,0,0,1,0,355,1879,412,1838,NA,NA,100.3333333,107.6666667,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.557918903,Vowel discrimination (native),inphondb-native,early_language,1.0128205128205126,0.10086017970633354,0.9543885601577906,0.08955816992415193,0.45178276043053295,0.012712258533246737,0.48693796959875985,0.08333333333333333,1.8370532022372204,0.33181669117476437,group_means_one,166.6,15,polka2011 94,,5.473623688371424,2011
114,polka2011,"Polka, Linda, & Bohn, O.-S. (2011). Natural Referent Vowel (NRV) framework: An emerging view of early phonetic development. Journal of Phonetics, 39(4), 467–478.",Polka & Bohn (2011),yes,Sho Tsuji,2,NA,95,behavior,conditioning,conditioned head-turn,pc_head_turns,within_one,Danish,typical,NA,NA,15,NA,166.6,NA,60.9,50,12.1,NA,NA,NA,NA,NA,NA,NA,native,NA,NA,44.42,NA,7.5,NA,NA,NA,NA,NA,NA,NA,dEt-det,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,synthetic,dɛt-det,AEnglish,0,0,0,0,0,1,0,412,1838,355,1879,NA,NA,107.6666667,100.3333333,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.364,Vowel discrimination (native),inphondb-native,early_language,0.9008264462809916,0.09371627621064134,0.8488556897647805,0.08321478520035128,0.4106779743410203,0.013461600810304631,0.4364264667799712,0.08333333333333333,1.6339184355498324,0.3083141907140839,group_means_one,166.6,15,polka2011 95,,5.473623688371424,2011
115,polka2011,"Polka, Linda, & Bohn, O.-S. (2011). Natural Referent Vowel (NRV) framework: An emerging view of early phonetic development. Journal of Phonetics, 39(4), 467–478.",Polka & Bohn (2011),yes,Sho Tsuji,3,NA,96,behavior,conditioning,conditioned head-turn,pc_head_turns,within_one,Danish,typical,NA,NA,12,NA,97.26,NA,61.8,50,9.8,NA,NA,NA,NA,NA,NA,NA,native,NA,NA,46.42,NA,5,NA,NA,NA,NA,NA,NA,NA,det-d2t,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,synthetic,det-døt,Danish_2OR9?,0,0,0,0,1,0,0,355,1879,412,1838,NA,NA,100.3333333,94,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4433757494,Vowel discrimination (native),inphondb-native,early_language,1.2040816326530608,0.14374219075385253,1.1137755102040814,0.12298941196376507,0.5157807723445754,0.014208870021863936,0.5705740963034139,0.1111111111111111,2.1839624997922207,0.4728928528288163,group_means_one,97.26,12,polka2011 96,,3.195466025996427,2011
116,polka2011,"Polka, Linda, & Bohn, O.-S. (2011). Natural Referent Vowel (NRV) framework: An emerging view of early phonetic development. Journal of Phonetics, 39(4), 467–478.",Polka & Bohn (2011),yes,Sho Tsuji,3,NA,97,behavior,conditioning,conditioned head-turn,pc_head_turns,within_one,Danish,typical,NA,NA,12,NA,97.26,NA,54.4,50,6.9,NA,NA,NA,NA,NA,NA,NA,native,NA,NA,46.42,NA,5,NA,NA,NA,NA,NA,NA,NA,d2t-det,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,synthetic,døt-det,Danish_2OR9?,0,0,0,0,1,0,0,349,1620,412,1838,NA,NA,94,100.3333333,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.364,Vowel discrimination (native),inphondb-native,early_language,0.6376811594202896,0.10027655254498352,0.5898550724637679,0.08579912527130153,0.3037735346326008,0.0187498358625481,0.3136715344797861,0.1111111111111111,1.1566256815406604,0.3298966347746792,group_means_one,97.26,12,polka2011 97,,3.195466025996427,2011
117,polka2011,"Polka, Linda, & Bohn, O.-S. (2011). Natural Referent Vowel (NRV) framework: An emerging view of early phonetic development. Journal of Phonetics, 39(4), 467–478.",Polka & Bohn (2011),yes,Sho Tsuji,3,NA,98,behavior,conditioning,conditioned head-turn,pc_head_turns,within_one,Danish,typical,NA,NA,12,NA,123.47,NA,55.8,50,12.1,NA,NA,NA,NA,NA,NA,NA,native,NA,NA,108.68,NA,5,NA,NA,NA,NA,NA,NA,NA,det-d2t,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,natural,det-døt,Danish_2OR9?,0,0,0,0,1,0,0,412,1838,349,1620,NA,NA,100.3333333,94,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4433757494,Vowel discrimination (native),inphondb-native,early_language,0.4793388429752064,0.09290690526603373,0.44338842975206594,0.07949347081825012,0.23306897506663674,0.019643507416066068,0.23743228675201836,0.1111111111111111,0.8694244886411949,0.30565146703507956,group_means_one,123.46999999999998,12,polka2011 98,,4.056592537834452,2011
